date,day_of_week,month,temperature,rainfall,holiday,lag_1,building_size,member_count,consumption
14-11-2018,2,11,37.90016133,12.01225954,1,190.4921345,3014,7,695.5494707
15-11-2018,3,11,21.50702173,17.197495,0,436.3309885,4761,2,226.6673009
16-11-2018,4,11,24.75213829,0.066334088,0,71.40785794,3229,3,340.0009514
17-11-2018,5,11,36.88708747,3.798633344,0,206.5985384,1591,9,894.2778909
18-11-2018,6,11,34.20123423,4.393752509,0,227.6673516,2161,5,539.7553218
19-11-2018,0,11,10.10968934,18.99932176,0,328.4754186,3493,9,894.2778909
20-11-2018,1,11,19.60178693,3.073873125,0,405.0341818,4952,7,695.5494707
21-11-2018,2,11,22.65322726,0.739247004,1,377.4493119,4014,4,431.8042574
22-11-2018,3,11,16.89148851,10.68922989,0,388.6799465,1720,6,647.7063861
23-11-2018,4,11,15.98714848,10.57116925,0,136.5741573,1023,6,647.7063861
24-11-2018,5,11,11.1335352,16.88093931,0,460.2817732,3499,5,539.7553218
25-11-2018,6,11,29.30109175,18.977193,0,236.3669058,1935,7,695.5494707
26-11-2018,0,11,17.87530871,10.77090884,1,54.99906393,4408,7,695.5494707
27-11-2018,1,11,11.57041535,18.59988365,0,350.6432819,1609,4,431.8042574
28-11-2018,2,11,16.92937932,14.50318303,0,321.8012596,3094,8,794.9136808
29-11-2018,3,11,34.05741859,5.29118256,0,106.6809358,1323,2,226.6673009
30-11-2018,4,11,35.54467545,18.56841422,1,481.9404224,1219,3,340.0009514
01-12-2018,5,12,24.49198736,13.34886352,0,302.7039939,931,3,340.0009514
02-12-2018,6,12,22.48212011,8.281918655,0,261.1687938,855,2,226.6673009
03-12-2018,0,12,39.33561081,13.60484169,1,229.1549999,4135,8,794.9136808
04-12-2018,1,12,16.01693979,8.026256555,1,144.4331203,4743,2,226.6673009
05-12-2018,2,12,16.46077849,2.28367536,1,478.7657641,1743,4,431.8042574
06-12-2018,3,12,18.75601531,14.37957494,1,365.9713876,4930,5,539.7553218
07-12-2018,4,12,15.18271955,16.48175224,1,305.421687,3446,3,340.0009514
08-12-2018,5,12,21.38096795,14.57612398,0,334.0400908,3365,5,539.7553218
09-12-2018,6,12,37.32502681,4.582293355,0,428.1892063,3176,4,431.8042574
10-12-2018,0,12,28.46043522,19.13270027,0,336.0741264,4412,9,894.2778909
11-12-2018,1,12,22.35839646,0.505091234,1,101.565828,2015,8,794.9136808
12-12-2018,2,12,38.03232384,6.653705948,1,363.7828215,3593,2,226.6673009
13-12-2018,3,12,11.45392697,5.201848691,0,304.1912192,2702,7,695.5494707
14-12-2018,4,12,16.30828534,0.962524552,1,484.8548484,3077,3,340.0009514
15-12-2018,5,12,26.97665815,8.11459386,1,380.1736466,2988,5,539.7553218
16-12-2018,6,12,28.4665787,12.4622968,1,204.8013122,1894,6,647.7063861
17-12-2018,0,12,11.1867252,17.65105727,0,110.9290331,1823,3,340.0009514
18-12-2018,1,12,22.09116274,19.79379432,1,267.0262666,2800,6,647.7063861
19-12-2018,2,12,29.47461894,16.16179173,0,355.7094264,2514,9,894.2778909
20-12-2018,3,12,30.94211639,9.373610374,0,129.7739831,3572,6,647.7063861
21-12-2018,4,12,29.14419708,14.47408852,1,342.2499234,4733,6,647.7063861
22-12-2018,5,12,19.61689673,16.87247577,0,421.5252911,2972,6,647.7063861
23-12-2018,6,12,12.80560371,9.306143928,1,120.6725803,4212,7,695.5494707
24-12-2018,0,12,22.81337339,15.70108868,1,367.6035666,1680,3,340.0009514
25-12-2018,1,12,13.86263312,9.653048366,0,80.71593512,1663,6,647.7063861
26-12-2018,2,12,38.42870976,7.729919818,1,53.5775373,3191,7,695.5494707
27-12-2018,3,12,24.25512598,10.52181676,0,64.68560885,1986,9,894.2778909
28-12-2018,4,12,19.51777523,13.51709475,1,334.1770599,4397,9,894.2778909
29-12-2018,5,12,32.98912213,14.53764113,0,488.0129237,983,3,340.0009514
30-12-2018,6,12,24.93845778,7.134725378,0,397.1175135,1885,2,226.6673009
31-12-2018,0,12,19.30102072,11.42640503,1,164.484167,1707,5,539.7553218
01-01-2019,1,1,34.35903227,18.19741748,0,82.25990893,2678,8,794.9136808
02-01-2019,2,1,36.01456453,19.526258,0,327.494358,4380,5,539.7553218
03-01-2019,3,1,30.19024499,4.544961824,0,51.45299832,1429,8,794.9136808
04-01-2019,4,1,11.40893267,3.856623314,1,406.6635309,4600,8,794.9136808
05-01-2019,5,1,26.9896864,13.53371267,0,159.4042366,3340,5,539.7553218
06-01-2019,6,1,32.89884736,8.293677716,1,184.6476842,1424,2,226.6673009
07-01-2019,0,1,14.09509036,0.484446768,1,204.7905442,3546,5,539.7553218
08-01-2019,1,1,16.86012254,6.937237413,0,393.5988238,3701,7,695.5494707
09-01-2019,2,1,36.47485315,16.13489487,1,169.5838422,910,2,226.6673009
10-01-2019,3,1,10.60365166,15.94853861,1,178.0119022,4716,4,431.8042574
11-01-2019,4,1,32.58181413,9.893702976,0,293.4463722,912,3,340.0009514
12-01-2019,5,1,24.21319878,9.451558698,1,258.3502379,3313,8,794.9136808
13-01-2019,6,1,23.40316477,11.59014885,1,480.00636,1628,4,431.8042574
14-01-2019,0,1,10.21289597,4.387934211,1,168.5284619,846,2,226.6673009
15-01-2019,1,1,34.58194693,10.5208725,0,91.35105947,3641,9,894.2778909
16-01-2019,2,1,20.79474702,0.220927201,1,293.4416636,1380,6,647.7063861
17-01-2019,3,1,26.22296894,9.511191096,0,133.0338104,1255,2,226.6673009
18-01-2019,4,1,30.31902059,6.721020925,0,236.1320151,3779,7,695.5494707
19-01-2019,5,1,31.07888729,13.49739212,0,134.2390746,3030,3,340.0009514
20-01-2019,6,1,38.67940176,12.76707168,0,446.4364499,2407,4,431.8042574
21-01-2019,0,1,25.9401986,7.616717604,1,197.3523345,3813,2,226.6673009
22-01-2019,1,1,21.99158653,0.14545963,0,398.6903774,3610,3,340.0009514
23-01-2019,2,1,38.61110879,5.045472588,1,476.8715269,1502,6,647.7063861
24-01-2019,3,1,29.26330705,12.666957,1,473.2477611,3485,7,695.5494707
25-01-2019,4,1,18.94451069,1.44746686,0,286.1604935,4049,4,431.8042574
26-01-2019,5,1,13.79392736,2.152848437,0,492.4647979,2064,4,431.8042574
27-01-2019,6,1,35.27663504,12.94070049,1,345.1717483,1432,5,539.7553218
28-01-2019,0,1,20.86544808,15.11534802,0,107.8200215,2670,4,431.8042574
29-01-2019,1,1,29.81409164,6.43099416,0,449.7696244,3142,8,794.9136808
30-01-2019,2,1,24.12449258,9.79346131,0,260.9101588,857,5,539.7553218
31-01-2019,3,1,15.96789339,18.9142273,1,118.7124295,4408,4,431.8042574
01-02-2019,4,2,28.05059826,18.91087124,1,406.1397899,2158,9,894.2778909
02-02-2019,5,2,11.82049207,6.150055489,1,330.9813534,3341,4,431.8042574
03-02-2019,6,2,22.4002738,16.1997575,1,446.9544372,916,2,226.6673009
04-02-2019,0,2,26.39844819,11.87888106,0,422.2951085,3622,6,647.7063861
05-02-2019,1,2,23.08140922,19.50968987,1,194.0496918,3190,7,695.5494707
06-02-2019,2,2,32.46016526,9.552271394,1,165.3415542,2401,6,647.7063861
07-02-2019,3,2,34.83774864,15.49413736,1,380.2228467,4755,4,431.8042574
08-02-2019,4,2,33.13729222,15.36274259,1,307.990789,1088,4,431.8042574
09-02-2019,5,2,11.16438843,9.948657353,1,81.44366458,1137,5,539.7553218
10-02-2019,6,2,15.82386311,15.91260229,0,131.7370097,1675,6,647.7063861
11-02-2019,0,2,26.09822528,5.220806666,1,118.1090511,2090,8,794.9136808
12-02-2019,1,2,38.04466121,2.445060726,0,315.4085973,2836,7,695.5494707
13-02-2019,2,2,35.04870325,8.503274893,1,88.59301843,1594,2,226.6673009
14-02-2019,3,2,35.27603525,18.87261313,1,143.4654216,1046,6,647.7063861
15-02-2019,4,2,19.09624581,10.01489216,0,295.4194231,1384,3,340.0009514
16-02-2019,5,2,22.88343691,12.70518277,1,109.8755645,3567,6,647.7063861
17-02-2019,6,2,24.12117842,12.48324912,0,161.7223171,2776,2,226.6673009
18-02-2019,0,2,14.7211475,2.651457345,1,458.0559652,4463,6,647.7063861
19-02-2019,1,2,10.93204391,7.805937648,0,363.7028833,2127,7,695.5494707
20-02-2019,2,2,38.40708698,14.13877946,1,188.0966426,1481,9,894.2778909
21-02-2019,3,2,17.22137757,19.43980197,0,444.8098051,3303,2,226.6673009
22-02-2019,4,2,17.19846711,3.360354766,1,162.6281637,3599,5,539.7553218
23-02-2019,5,2,12.50137161,8.208837807,0,315.0872196,4645,4,431.8042574
24-02-2019,6,2,37.85523256,1.901875996,1,215.8224519,2174,7,695.5494707
25-02-2019,0,2,27.39211345,4.847529193,1,388.4672342,3120,7,695.5494707
26-02-2019,1,2,30.01110571,7.535186867,0,217.2143102,1486,5,539.7553218
27-02-2019,2,2,37.34730662,10.81286496,0,161.9877527,1555,4,431.8042574
28-02-2019,3,2,20.36860507,4.611337645,0,323.4670734,2856,5,539.7553218
01-03-2019,4,3,28.64521933,4.551253224,0,385.4031988,3916,9,894.2778909
02-03-2019,5,3,11.16398364,15.55659958,1,291.3636597,1963,5,539.7553218
03-03-2019,6,3,15.60317585,19.25283326,0,372.3297286,3533,8,794.9136808
04-03-2019,0,3,34.93737415,6.472259355,0,239.9072924,4217,8,794.9136808
05-03-2019,1,3,33.00305069,13.75984037,1,407.9507653,4088,4,431.8042574
06-03-2019,2,3,20.51928074,5.161609227,0,313.2611058,4366,2,226.6673009
07-03-2019,3,3,21.30431883,18.5590451,0,138.3124932,2474,3,340.0009514
08-03-2019,4,3,26.00663301,13.4580472,0,450.8382664,3355,4,431.8042574
09-03-2019,5,3,10.00723014,16.05353709,1,426.5707811,3606,2,226.6673009
10-03-2019,6,3,17.23733008,0.987080864,0,483.7604941,2997,2,226.6673009
11-03-2019,0,3,16.24695426,11.97011936,1,306.0538324,3837,2,226.6673009
12-03-2019,1,3,17.5144884,10.55224663,1,354.0834428,4134,7,695.5494707
13-03-2019,2,3,34.17717528,5.859938138,1,438.6106563,3761,6,647.7063861
14-03-2019,3,3,18.3902157,5.248599701,1,73.66609944,4581,4,431.8042574
15-03-2019,4,3,15.74563966,11.60049605,1,460.492085,3021,8,794.9136808
16-03-2019,5,3,25.12790382,14.1297127,1,172.0235394,1044,4,431.8042574
17-03-2019,6,3,35.96935109,0.663455141,0,75.66965676,1141,5,539.7553218
18-03-2019,0,3,17.24049112,11.34803164,0,156.9231441,808,4,431.8042574
19-03-2019,1,3,12.35608728,3.409190579,0,313.8619835,2869,2,226.6673009
20-03-2019,2,3,20.69214208,2.807254628,1,71.53114943,1076,3,340.0009514
21-03-2019,3,3,32.42955474,12.46238976,0,50.34414485,3614,9,894.2778909
22-03-2019,4,3,26.52071634,6.217402344,1,337.7132029,3956,8,794.9136808
23-03-2019,5,3,34.50380109,8.817604663,1,254.0243063,4948,3,340.0009514
24-03-2019,6,3,38.78776443,7.199976189,0,429.948613,3932,5,539.7553218
25-03-2019,0,3,33.7798743,12.9667264,0,165.8962791,2806,4,431.8042574
26-03-2019,1,3,28.11409237,9.402395321,0,176.3184219,1654,3,340.0009514
27-03-2019,2,3,24.80024764,19.26917324,0,84.89588176,1568,8,794.9136808
28-03-2019,3,3,11.20207259,7.047655182,0,292.330256,2322,4,431.8042574
29-03-2019,4,3,39.52965936,14.80568681,1,214.6569755,4043,5,539.7553218
30-03-2019,5,3,21.50443368,5.145851352,1,202.8685318,4083,4,431.8042574
31-03-2019,6,3,14.56684642,10.17506185,1,255.9347034,3029,5,539.7553218
01-04-2019,0,4,30.00126566,11.05139504,0,432.3593196,4591,6,647.7063861
02-04-2019,1,4,18.52864867,6.582185621,1,97.33486814,1208,3,340.0009514
03-04-2019,2,4,27.57334813,9.435610578,0,285.6171324,4902,5,539.7553218
04-04-2019,3,4,27.60303724,5.585572758,1,138.3957517,1229,9,894.2778909
05-04-2019,4,4,23.37189463,0.120015633,0,145.5760388,2159,5,539.7553218
06-04-2019,5,4,35.08355847,4.312966033,1,165.5308454,3477,5,539.7553218
07-04-2019,6,4,17.94901185,14.00128345,1,256.7307617,4418,5,539.7553218
08-04-2019,0,4,23.45897775,15.41926049,1,272.4800222,4828,8,794.9136808
09-04-2019,1,4,26.13076386,5.604057343,1,442.1800677,3872,5,539.7553218
10-04-2019,2,4,29.90874162,8.160859976,0,451.4504633,4275,5,539.7553218
11-04-2019,3,4,33.51915552,0.747313203,1,313.9988914,4602,4,431.8042574
12-04-2019,4,4,21.84421849,4.741258022,1,176.63187,2448,7,695.5494707
13-04-2019,5,4,29.38140832,15.58438567,1,418.2966459,4778,9,894.2778909
14-04-2019,6,4,14.51832859,12.11972541,1,406.7968971,4412,9,894.2778909
15-04-2019,0,4,37.97944302,4.115410439,1,409.0790447,2709,2,226.6673009
16-04-2019,1,4,21.49176419,5.148839902,0,57.36541258,1257,5,539.7553218
17-04-2019,2,4,31.88564266,16.33604046,1,389.2387361,2743,2,226.6673009
18-04-2019,3,4,10.61023246,4.181684059,1,433.7237557,3690,6,647.7063861
19-04-2019,4,4,16.15561429,6.683154517,1,322.2648222,2007,7,695.5494707
20-04-2019,5,4,24.61247633,13.28717383,0,388.0598891,4403,6,647.7063861
21-04-2019,6,4,36.34757403,11.22224771,1,399.2765931,2325,8,794.9136808
22-04-2019,0,4,25.8176545,9.217404105,0,277.9625326,4684,3,340.0009514
23-04-2019,1,4,37.89611447,17.99482182,1,416.1293223,1484,5,539.7553218
24-04-2019,2,4,24.5139069,4.394209254,0,406.5309381,1520,7,695.5494707
25-04-2019,3,4,24.7134729,14.82839782,0,462.2469606,2603,8,794.9136808
26-04-2019,4,4,13.59240366,3.181276812,0,464.6181345,3159,3,340.0009514
27-04-2019,5,4,34.07968732,12.31467667,0,288.3715624,2562,3,340.0009514
28-04-2019,6,4,17.40896237,17.41247127,0,64.17222803,3723,3,340.0009514
29-04-2019,0,4,36.98837468,9.15803571,0,58.5981079,2890,3,340.0009514
30-04-2019,1,4,37.32472661,14.48589014,1,472.5170157,4474,4,431.8042574
01-05-2019,2,5,38.29930336,16.40786706,1,201.8124887,3075,8,794.9136808
02-05-2019,3,5,25.60691467,2.720528498,0,219.8899414,1022,5,539.7553218
03-05-2019,4,5,30.31281354,14.11653791,0,261.4586132,3023,4,431.8042574
04-05-2019,5,5,33.3554764,18.39682048,1,169.6095487,4092,3,340.0009514
05-05-2019,6,5,13.93043856,11.5274122,0,315.6863877,2128,5,539.7553218
06-05-2019,0,5,28.02871585,3.722444891,1,403.0791762,3723,8,794.9136808
07-05-2019,1,5,11.02893704,2.538850632,0,165.8037367,2641,6,647.7063861
08-05-2019,2,5,24.9269825,5.194706609,1,384.377566,1324,4,431.8042574
09-05-2019,3,5,14.64528045,2.07026538,0,352.4086145,2661,6,647.7063861
10-05-2019,4,5,15.48768778,10.26788143,0,286.5125583,1101,9,894.2778909
11-05-2019,5,5,20.951427,1.394093654,1,196.4489437,3496,5,539.7553218
12-05-2019,6,5,22.973115,4.468092493,1,442.7485068,4684,8,794.9136808
13-05-2019,0,5,28.69517274,8.798208878,0,231.2582323,2496,7,695.5494707
14-05-2019,1,5,12.23285255,9.478295008,1,218.5983807,2501,3,340.0009514
15-05-2019,2,5,25.11075284,11.3079697,0,338.6168831,2656,5,539.7553218
16-05-2019,3,5,15.47875391,14.11229926,0,464.149246,4173,8,794.9136808
17-05-2019,4,5,27.21925525,0.944572793,0,278.6080634,3320,8,794.9136808
18-05-2019,5,5,29.12213837,1.612419044,0,375.2107986,2720,3,340.0009514
19-05-2019,6,5,26.7012777,1.217183036,1,255.5973612,4048,6,647.7063861
20-05-2019,0,5,32.14886531,8.463006309,0,148.463443,1330,5,539.7553218
21-05-2019,1,5,20.06827733,0.836958898,0,105.7785468,1309,8,794.9136808
22-05-2019,2,5,32.95319775,14.92162534,1,111.3468964,4061,9,894.2778909
23-05-2019,3,5,22.98301245,4.460003621,1,59.59657214,4542,5,539.7553218
24-05-2019,4,5,24.52553495,18.78424987,0,298.8060247,1409,8,794.9136808
25-05-2019,5,5,29.44306382,9.728075102,0,108.9976907,2934,5,539.7553218
26-05-2019,6,5,10.55075152,8.926515049,0,439.5642534,4891,4,431.8042574
27-05-2019,0,5,29.61982664,15.61077385,0,492.3038861,1111,2,226.6673009
28-05-2019,1,5,28.55755447,14.26307968,1,273.1409271,3122,7,695.5494707
29-05-2019,2,5,19.2954135,12.14618082,0,252.3532757,3984,4,431.8042574
30-05-2019,3,5,12.57382855,18.70293413,1,206.6326139,2657,6,647.7063861
31-05-2019,4,5,12.7280635,8.44518522,0,337.1121255,1093,3,340.0009514
01-06-2019,5,6,37.69671241,16.17063352,1,323.6121914,1350,6,647.7063861
02-06-2019,6,6,30.67837964,7.601858915,1,204.5219544,4843,5,539.7553218
03-06-2019,0,6,13.81307841,16.76691349,0,204.4249933,3370,2,226.6673009
04-06-2019,1,6,20.70169508,5.189492579,1,340.161725,1680,5,539.7553218
05-06-2019,2,6,27.77448982,5.785341457,1,299.545782,1916,4,431.8042574
06-06-2019,3,6,35.06715115,13.55739068,1,373.3499425,3516,3,340.0009514
07-06-2019,4,6,11.30982786,4.254265899,1,473.6265573,1404,7,695.5494707
08-06-2019,5,6,17.09899394,4.583083741,0,400.8162024,3869,9,894.2778909
09-06-2019,6,6,36.69246971,6.10524858,1,186.9555686,3847,6,647.7063861
10-06-2019,0,6,10.27496651,13.57857539,0,391.6050952,2849,4,431.8042574
11-06-2019,1,6,16.04197308,17.78776185,1,252.5110373,4935,2,226.6673009
12-06-2019,2,6,38.77072528,13.49135302,0,399.9453758,1118,4,431.8042574
13-06-2019,3,6,28.4020554,16.55628489,0,448.9570717,3724,4,431.8042574
14-06-2019,4,6,17.850141,10.87121179,1,162.4727071,1577,8,794.9136808
15-06-2019,5,6,12.00973283,1.378464427,0,157.3902552,3887,2,226.6673009
16-06-2019,6,6,10.84574021,2.00932423,1,244.6812087,1063,6,647.7063861
17-06-2019,0,6,17.34235239,11.08783957,0,73.19024314,3918,8,794.9136808
18-06-2019,1,6,36.44457459,6.556019373,1,358.5586727,3732,3,340.0009514
19-06-2019,2,6,22.47740963,4.411361473,1,387.3654858,1485,4,431.8042574
20-06-2019,3,6,31.61000107,9.325138546,0,205.4435024,2083,9,894.2778909
21-06-2019,4,6,37.54855106,13.32993482,0,259.3783639,3275,9,894.2778909
22-06-2019,5,6,22.24121385,7.699838955,1,315.6604642,1403,5,539.7553218
23-06-2019,6,6,15.73832113,16.05084514,1,83.11903071,4400,6,647.7063861
24-06-2019,0,6,25.51353793,14.77046493,1,370.0838902,3092,6,647.7063861
25-06-2019,1,6,37.24251061,14.69829764,1,287.0157518,4967,7,695.5494707
26-06-2019,2,6,34.13123242,19.70379379,0,330.918027,925,7,695.5494707
27-06-2019,3,6,11.9748953,5.904599547,0,375.7237614,4052,2,226.6673009
28-06-2019,4,6,30.777184,12.89451173,0,354.0014333,3364,6,647.7063861
29-06-2019,5,6,27.15692567,17.1095668,0,92.89471491,3906,7,695.5494707
30-06-2019,6,6,37.22389529,11.59048868,1,402.1664343,4918,5,539.7553218
01-07-2019,0,7,13.67444251,15.79004352,1,324.5209618,1461,6,647.7063861
02-07-2019,1,7,26.0210834,8.289043717,0,371.6963789,4239,8,794.9136808
03-07-2019,2,7,36.38388081,11.80982691,1,167.6757763,916,3,340.0009514
04-07-2019,3,7,22.3007136,1.113327856,1,149.6422486,2778,2,226.6673009
05-07-2019,4,7,24.45984753,19.71535212,0,421.741525,3681,5,539.7553218
06-07-2019,5,7,12.11382033,16.00036963,0,225.6751332,1475,9,894.2778909
07-07-2019,6,7,18.34430921,17.37618143,0,308.9060251,4524,3,340.0009514
08-07-2019,0,7,19.73519948,13.88588556,0,298.2179626,2317,2,226.6673009
09-07-2019,1,7,38.35367346,3.721000656,0,313.3250701,2775,2,226.6673009
10-07-2019,2,7,18.48002082,0.620568848,0,81.27789236,4480,3,340.0009514
11-07-2019,3,7,23.82606206,17.29313215,0,186.1131405,1679,6,647.7063861
12-07-2019,4,7,30.13913271,7.926613075,1,79.91624277,4716,8,794.9136808
13-07-2019,5,7,14.86550117,5.277297521,1,266.0724389,4937,5,539.7553218
14-07-2019,6,7,24.59327161,11.23345918,1,455.9444062,4744,9,894.2778909
15-07-2019,0,7,32.15617118,8.41797045,0,225.1292825,2539,5,539.7553218
16-07-2019,1,7,36.00565639,13.03331991,0,402.1023893,1559,4,431.8042574
17-07-2019,2,7,28.78777824,9.675864661,0,179.2608615,4835,9,894.2778909
18-07-2019,3,7,30.07160546,13.94466281,1,435.3195974,4200,4,431.8042574
19-07-2019,4,7,13.78850418,17.06846539,0,238.776399,1918,2,226.6673009
20-07-2019,5,7,38.37329492,3.911140219,1,209.847837,2262,4,431.8042574
21-07-2019,6,7,13.97722232,6.588657611,0,363.865822,3818,5,539.7553218
22-07-2019,0,7,33.24018812,8.736311731,1,280.740777,3644,5,539.7553218
23-07-2019,1,7,17.94448965,19.24116896,1,201.7940201,2344,9,894.2778909
24-07-2019,2,7,38.00779431,7.306672271,0,76.14150326,3293,9,894.2778909
25-07-2019,3,7,31.59878618,7.621996992,0,124.9876957,3908,4,431.8042574
26-07-2019,4,7,32.61441139,13.06945046,1,397.5456727,2716,4,431.8042574
27-07-2019,5,7,16.57177519,8.383994198,1,464.3292684,4117,7,695.5494707
28-07-2019,6,7,23.2911993,19.02447491,0,125.9772281,4370,7,695.5494707
29-07-2019,0,7,28.53439584,17.88937521,0,306.2485497,1394,8,794.9136808
30-07-2019,1,7,33.09920855,10.26817556,0,65.37816227,4752,2,226.6673009
31-07-2019,2,7,13.11878128,12.89550468,0,180.8795558,1570,5,539.7553218
01-08-2019,3,8,38.87095949,1.160611238,1,251.9545816,1139,8,794.9136808
02-08-2019,4,8,36.70662012,13.91461056,0,381.1450403,803,7,695.5494707
03-08-2019,5,8,18.11045771,14.14401746,1,69.84853406,2727,6,647.7063861
04-08-2019,6,8,34.68280729,7.183985913,0,401.553793,1474,8,794.9136808
05-08-2019,0,8,25.54971769,4.393657673,1,141.1914939,4419,9,894.2778909
06-08-2019,1,8,23.85419445,18.30156804,0,391.789297,3949,5,539.7553218
07-08-2019,2,8,19.43302317,8.534098016,1,331.4618653,4578,9,894.2778909
08-08-2019,3,8,27.4290576,13.0741221,0,202.8091266,4711,9,894.2778909
09-08-2019,4,8,31.89667353,0.6665759,0,375.6881664,4125,8,794.9136808
10-08-2019,5,8,22.32798715,8.281343332,0,156.3451627,4056,2,226.6673009
11-08-2019,6,8,28.87657579,16.34517622,0,148.8775816,4639,3,340.0009514
12-08-2019,0,8,30.97938763,7.751520008,1,77.78514118,1139,7,695.5494707
13-08-2019,1,8,31.33365451,12.0632232,0,226.8847282,1874,4,431.8042574
14-08-2019,2,8,11.55898294,4.19711601,0,93.967984,2694,9,894.2778909
15-08-2019,3,8,35.79243417,8.330512977,0,238.7754074,4953,3,340.0009514
16-08-2019,4,8,23.74759944,18.55275436,0,54.41160923,2200,4,431.8042574
17-08-2019,5,8,17.87248245,11.32903499,1,119.7875062,3990,8,794.9136808
18-08-2019,6,8,17.25293522,18.03862918,0,469.5673733,2714,8,794.9136808
19-08-2019,0,8,24.49042339,18.04038599,1,408.0028173,4648,4,431.8042574
20-08-2019,1,8,36.60494618,18.88295601,0,156.2736158,3702,9,894.2778909
21-08-2019,2,8,21.35042745,17.9078332,0,373.2314032,3407,6,647.7063861
22-08-2019,3,8,32.4917724,0.06562258,1,350.816806,3521,8,794.9136808
23-08-2019,4,8,12.90456193,18.68029783,0,129.6165263,4969,6,647.7063861
24-08-2019,5,8,24.28170106,2.749188782,0,216.9763372,2128,9,894.2778909
25-08-2019,6,8,39.75058421,0.798525022,0,461.1675842,3655,4,431.8042574
26-08-2019,0,8,33.11313408,1.107770692,0,382.4230474,1050,5,539.7553218
27-08-2019,1,8,16.31585465,6.978323904,0,392.1571383,3879,2,226.6673009
28-08-2019,2,8,25.04324421,12.41608171,1,303.7487152,2914,2,226.6673009
29-08-2019,3,8,17.00874291,8.04622393,0,349.4929094,3654,4,431.8042574
30-08-2019,4,8,22.28682782,0.511085693,0,278.9323143,1292,9,894.2778909
31-08-2019,5,8,33.40252071,9.529652683,0,383.4022115,1822,2,226.6673009
01-09-2019,6,9,33.13674446,8.842614845,1,379.7274404,4101,2,226.6673009
02-09-2019,0,9,16.84301134,15.13698531,1,63.98743441,4246,5,539.7553218
03-09-2019,1,9,37.66669954,5.592257969,1,334.2984767,2333,7,695.5494707
04-09-2019,2,9,27.77704548,4.350623476,0,333.4161487,1761,5,539.7553218
05-09-2019,3,9,21.39772873,5.118779154,0,80.29398452,2286,4,431.8042574
06-09-2019,4,9,25.05806742,6.074796453,0,234.6715693,3802,7,695.5494707
07-09-2019,5,9,28.1521376,11.98329747,0,454.4551056,4217,8,794.9136808
08-09-2019,6,9,26.79671596,9.430509709,0,479.0474711,2925,2,226.6673009
09-09-2019,0,9,24.59215107,6.737891304,1,401.9949265,932,4,431.8042574
10-09-2019,1,9,25.14798412,7.486283166,0,118.162035,4276,5,539.7553218
11-09-2019,2,9,15.29235731,7.418473203,1,218.6239806,2186,2,226.6673009
12-09-2019,3,9,34.38198713,19.44813389,1,132.1490071,4645,8,794.9136808
13-09-2019,4,9,26.2528096,4.659939761,1,343.4612613,4473,9,894.2778909
14-09-2019,5,9,13.93239585,16.36123121,0,397.9150031,4697,5,539.7553218
15-09-2019,6,9,32.98471305,14.16421675,0,447.6945734,3539,9,894.2778909
16-09-2019,0,9,37.97331935,0.111400112,1,437.291814,3800,3,340.0009514
17-09-2019,1,9,38.41920698,19.86352436,1,94.64446745,2682,7,695.5494707
18-09-2019,2,9,21.07053197,15.12878741,1,106.5533031,4043,8,794.9136808
19-09-2019,3,9,14.06550621,13.64899173,1,459.3523158,3466,9,894.2778909
20-09-2019,4,9,25.5519888,8.106494154,1,429.7029944,2183,8,794.9136808
21-09-2019,5,9,13.37827688,11.10406178,0,257.1701743,4522,2,226.6673009
22-09-2019,6,9,38.01962256,5.065417913,1,243.5234413,4938,3,340.0009514
23-09-2019,0,9,15.50738882,0.709668103,1,298.7598537,4266,3,340.0009514
24-09-2019,1,9,17.5829758,16.72043317,0,318.4861324,2325,9,894.2778909
25-09-2019,2,9,22.19909581,17.92968987,1,164.3974522,2012,5,539.7553218
26-09-2019,3,9,21.49493406,3.249412732,1,231.6837936,4260,5,539.7553218
27-09-2019,4,9,33.83988677,15.74112192,1,328.8618339,3588,6,647.7063861
28-09-2019,5,9,23.68950462,14.82305347,1,142.8203237,3986,9,894.2778909
29-09-2019,6,9,15.1230478,3.567500039,0,499.4749569,1152,7,695.5494707
30-09-2019,0,9,18.01629686,8.436576051,0,177.3227535,1472,2,226.6673009
01-10-2019,1,10,25.27340156,8.455158417,1,298.5868751,3801,7,695.5494707
02-10-2019,2,10,14.42361752,15.19928517,1,299.3718172,1704,6,647.7063861
03-10-2019,3,10,28.34967027,16.75321812,1,253.1683528,2095,7,695.5494707
04-10-2019,4,10,26.9724192,1.895502428,1,158.6945555,2763,4,431.8042574
05-10-2019,5,10,31.44106949,11.2593847,0,304.4088826,3594,8,794.9136808
06-10-2019,6,10,38.13113846,15.23496994,0,90.95648691,1339,4,431.8042574
07-10-2019,0,10,37.36763683,15.72381188,0,224.116751,2475,8,794.9136808
08-10-2019,1,10,38.38226854,2.959870489,1,150.9134878,3401,8,794.9136808
09-10-2019,2,10,17.34146791,10.51010286,0,105.8799983,1832,7,695.5494707
10-10-2019,3,10,13.9469592,17.15117413,1,466.4673189,2905,5,539.7553218
11-10-2019,4,10,19.06830101,6.370371532,1,364.9743117,2188,4,431.8042574
12-10-2019,5,10,36.85255518,8.502337978,0,125.9729971,3179,3,340.0009514
